test_id,operator,technology,circle,download_speed,upload_speed,signal_strength,latency_ms,test_date,latitude,longitude,quality_score
TEST_014491,jio,4G,Mumbai,25.45,5.19,-88.93,58.83,2026-03-11,24.172613,74.753818,51.34
TEST_014493,airtel,4G,Mumbai,28.16,4.75,-88.39,54.05,2026-05-17,33.536964,84.415845,54.86
TEST_014495,airtel,5G,Mumbai,76.98,30.6,-60.0,49.88,2026-05-07,31.959105,77.189234,87.56
TEST_014496,jio,5G,Mumbai,128.54,23.0,-97.6,35.52,2026-04-05,14.13836,70.754635,99.21
TEST_014508,airtel,4G,Mumbai,26.41,5.83,-102.7,36.55,2026-04-23,22.883952,91.066496,67.03
TEST_014516,vi,5G,Mumbai,75.16,21.83,-82.54,37.08,2026-04-04,10.283647,94.016983,89.67
TEST_014552,airtel,5G,Mumbai,47.75,18.64,-91.69,65.23,2026-05-12,20.236143,79.580423,57.04
TEST_014559,airtel,4G,Mumbai,16.94,10.48,-92.94,41.19,2026-03-01,19.057056,87.873395,64.0
TEST_014576,airtel,4G,Mumbai,15.55,1.11,-66.17,57.94,2026-04-29,18.222945,89.799415,55.74
TEST_014580,airtel,5G,Mumbai,147.3,16.05,-69.01,43.06,2026-04-27,10.719972,81.817895,101.03
TEST_014583,jio,5G,Mumbai,122.66,22.93,-63.84,46.88,2026-05-03,28.672859,87.766816,96.14
TEST_014589,airtel,5G,Mumbai,69.13,18.93,-72.03,35.29,2026-05-08,23.696813,91.817096,93.37
TEST_014593,airtel,5G,Mumbai,36.37,14.75,-62.26,63.62,2026-05-03,30.686978,69.29664,63.65
TEST_014601,airtel,5G,Mumbai,76.25,32.42,-73.11,67.47,2026-03-25,29.739792,80.415571,73.59
TEST_014611,airtel,5G,Mumbai,72.65,32.02,-80.12,36.83,2026-05-27,21.240719,90.222372,93.96
TEST_014613,airtel,5G,Mumbai,58.94,17.09,-88.05,62.94,2026-05-01,27.413664,81.196815,61.26
TEST_014634,airtel,4G,Mumbai,24.72,7.5,-79.28,42.41,2026-03-23,9.790419,92.622624,67.87
TEST_014657,jio,5G,Mumbai,104.76,21.52,-81.21,67.89,2026-03-04,33.629608,79.981551,73.11
TEST_014667,vi,4G,Mumbai,18.59,8.85,-87.6,60.21,2026-03-25,13.716698,92.842441,50.83
TEST_014711,airtel,4G,Mumbai,26.5,4.16,-81.23,35.46,2026-03-14,28.10681,85.700638,75.19
TEST_014716,jio,5G,Mumbai,106.48,27.38,-70.76,62.25,2026-05-04,9.89404,88.655047,81.69
TEST_014729,jio,5G,Mumbai,61.29,25.31,-97.16,37.47,2026-04-23,14.206525,84.261122,82.44
TEST_014734,airtel,4G,Mumbai,21.43,9.01,-90.25,35.75,2026-04-23,23.805158,75.574724,72.38
TEST_014770,airtel,5G,Mumbai,73.01,24.94,-95.02,67.56,2026-04-02,30.299179,82.800188,62.81
TEST_014771,airtel,5G,Mumbai,79.79,22.67,-68.27,38.04,2026-03-24,32.253288,89.435969,94.47
TEST_014781,vi,4G,Mumbai,13.8,4.93,-85.54,67.89,2026-05-05,26.603987,90.241304,45.38
TEST_014784,jio,5G,Mumbai,126.87,12.33,-87.5,56.38,2026-04-27,20.362548,86.350337,78.43
TEST_014786,airtel,4G,Mumbai,26.78,9.77,-75.87,39.85,2026-04-14,24.174976,85.567292,73.18
TEST_014798,vi,4G,Mumbai,21.94,7.24,-113.49,50.22,2026-03-26,26.281413,89.17582,48.73
TEST_014799,airtel,5G,Mumbai,67.28,34.72,-77.02,40.48,2026-03-24,18.197032,81.480558,90.13
TEST_014803,jio,5G,Mumbai,72.88,26.87,-96.29,38.72,2026-04-25,21.093917,77.166074,84.24
TEST_014818,jio,4G,Mumbai,35.05,10.79,-89.82,43.93,2026-03-13,13.025215,94.82632,66.3
TEST_014827,jio,5G,Mumbai,106.16,25.62,-75.06,40.53,2026-05-12,11.884743,69.193926,96.08
TEST_014833,jio,4G,Mumbai,21.84,11.44,-60.83,38.69,2026-04-21,31.835399,75.833852,79.13
TEST_014839,airtel,4G,Mumbai,21.76,9.87,-106.9,91.74,2026-04-30,24.071941,89.35667,34.36
TEST_014840,vi,5G,Mumbai,78.73,17.99,-62.9,37.97,2026-03-26,13.294631,80.939426,94.42
TEST_014842,vi,5G,Mumbai,28.38,9.97,-90.66,53.78,2026-05-10,12.554778,79.530613,56.23
TEST_014900,vi,5G,Mumbai,59.13,23.69,-107.73,44.71,2026-05-25,8.163637,75.030322,69.61
TEST_014905,vi,5G,Mumbai,32.84,14.26,-97.25,39.92,2026-04-10,27.201659,82.590397,68.95
TEST_014906,airtel,5G,Mumbai,76.06,27.82,-78.53,38.02,2026-03-31,35.996978,90.561012,92.12
TEST_014910,airtel,4G,Mumbai,28.37,5.2,-88.35,51.73,2026-05-22,25.518469,69.296563,56.69
TEST_014912,jio,5G,Mumbai,93.73,18.18,-82.47,42.35,2026-04-07,19.531399,95.754195,86.12
TEST_014932,airtel,5G,Mumbai,116.3,22.36,-86.27,45.01,2026-03-09,26.375458,70.810839,88.73
TEST_014938,jio,5G,Mumbai,64.04,27.76,-90.46,41.85,2026-03-28,8.106225,85.59488,80.86
TEST_014942,jio,4G,Mumbai,33.86,8.34,-91.32,36.61,2026-04-30,26.147678,82.759864,73.31
TEST_014948,vi,4G,Mumbai,18.37,6.16,-106.09,37.39,2026-03-19,35.689945,83.202328,63.06
TEST_014950,jio,4G,Mumbai,22.79,8.51,-87.68,56.39,2026-04-30,9.309535,80.551089,53.79
TEST_014959,airtel,5G,Mumbai,66.3,13.4,-90.21,42.86,2026-03-04,18.593301,71.920583,75.16
TEST_014980,jio,5G,Mumbai,63.76,33.6,-88.39,52.76,2026-03-18,21.351156,78.190977,74.14
TEST_014996,jio,5G,Mumbai,95.04,31.93,-87.69,37.49,2026-04-19,14.233129,93.549288,95.49
TEST_015001,vi,4G,Mumbai,13.91,4.17,-80.22,51.29,2026-05-27,20.867861,88.390395,56.12
TEST_015005,vi,5G,Mumbai,38.44,20.25,-64.64,54.61,2026-04-06,19.805951,76.99196,70.33
TEST_015013,jio,4G,Mumbai,29.07,5.84,-96.66,39.4,2026-04-10,32.277319,75.17183,65.88
TEST_015017,jio,4G,Mumbai,25.23,4.84,-81.49,43.35,2026-05-25,34.789119,86.18122,65.31
TEST_015020,airtel,5G,Mumbai,106.96,36.25,-93.89,54.36,2026-04-22,20.420659,79.652885,81.81
TEST_015023,jio,5G,Mumbai,88.96,26.11,-92.8,44.95,2026-03-21,30.680476,92.370539,81.88
TEST_015025,airtel,5G,Mumbai,71.61,21.95,-75.33,48.98,2026-04-22,18.001135,72.119057,78.82
TEST_015028,vi,4G,Mumbai,14.13,6.93,-104.76,45.87,2026-03-07,25.476086,73.917564,53.41
TEST_015048,jio,4G,Mumbai,34.25,8.29,-81.05,48.84,2026-03-16,24.854643,93.995195,63.75
TEST_015049,airtel,5G,Mumbai,82.16,22.23,-101.24,45.89,2026-03-27,32.765538,79.96059,75.28
TEST_015052,airtel,4G,Mumbai,21.28,8.54,-75.4,59.09,2026-03-28,10.877083,89.254622,55.99
TEST_015094,vi,5G,Mumbai,64.68,24.57,-78.33,60.82,2026-03-25,13.682712,77.576919,69.57
TEST_015123,jio,4G,Mumbai,30.82,7.4,-93.14,55.57,2026-05-04,11.212233,68.619794,53.86
TEST_015134,jio,4G,Mumbai,34.15,4.5,-60.0,35.39,2026-03-04,20.457289,79.675153,84.2
TEST_015142,jio,4G,Mumbai,23.39,9.46,-69.31,46.23,2026-04-15,24.162366,93.664044,67.89
TEST_015155,airtel,5G,Mumbai,91.76,22.98,-87.27,37.27,2026-03-13,27.05962,84.422801,91.95
TEST_015162,airtel,4G,Mumbai,23.17,7.68,-82.69,114.82,2026-05-08,15.251508,87.967462,37.65
TEST_015165,jio,5G,Mumbai,108.95,19.22,-90.95,57.59,2026-05-20,32.588238,88.774589,75.06
TEST_015195,airtel,4G,Mumbai,32.02,8.52,-84.09,36.31,2026-04-05,15.311052,86.158445,75.8
TEST_015207,vi,5G,Mumbai,65.53,16.96,-99.06,88.67,2026-04-14,31.91081,72.538988,50.04
TEST_015209,jio,5G,Mumbai,68.69,19.83,-95.08,36.67,2026-03-12,33.44449,70.111768,83.9
TEST_015218,jio,5G,Mumbai,105.91,29.45,-86.92,53.98,2026-03-23,21.993513,71.905405,81.68
TEST_015232,vi,5G,Mumbai,65.17,22.32,-80.09,45.72,2026-05-15,27.196148,90.536118,78.73
TEST_015250,airtel,5G,Mumbai,41.72,18.98,-94.23,52.23,2026-03-04,35.845776,89.188533,62.34
TEST_015262,vi,4G,Mumbai,20.93,8.5,-91.94,117.01,2026-05-02,11.434209,86.461902,34.05
TEST_015264,airtel,4G,Mumbai,27.4,5.26,-98.22,42.75,2026-05-07,13.71508,89.919258,60.99
TEST_015278,vi,4G,Mumbai,27.01,6.7,-83.5,39.34,2026-04-09,19.861103,93.832344,70.19
TEST_015302,airtel,5G,Mumbai,68.25,22.98,-89.99,38.85,2026-05-20,11.08539,89.821948,83.73
TEST_015324,jio,4G,Mumbai,17.44,7.6,-86.31,45.32,2026-04-03,22.008216,76.595042,61.05
TEST_015335,vi,4G,Mumbai,5.82,7.43,-71.61,35.8,2026-03-18,18.209856,74.380789,74.47
TEST_015340,jio,5G,Mumbai,89.46,20.38,-99.14,44.47,2026-05-01,10.285497,74.783982,78.26
TEST_015348,jio,4G,Mumbai,16.37,8.32,-82.96,46.77,2026-04-11,28.405183,85.136425,60.88
TEST_015349,airtel,4G,Mumbai,21.73,9.14,-69.89,38.57,2026-03-24,32.685101,94.053913,75.4
TEST_015366,vi,4G,Mumbai,21.85,7.55,-97.82,36.97,2026-05-11,14.411723,89.367941,67.67
TEST_015376,jio,4G,Mumbai,18.76,5.54,-102.66,37.45,2026-05-20,9.402481,69.689298,63.99
TEST_015378,airtel,5G,Mumbai,47.37,13.79,-92.35,56.46,2026-04-23,25.518437,80.25129,59.58
TEST_015384,airtel,4G,Mumbai,40.58,11.22,-97.04,41.55,2026-05-08,27.681647,92.75511,67.77
TEST_015385,vi,5G,Mumbai,56.58,19.19,-86.88,50.98,2026-04-11,12.92813,95.932546,69.08
TEST_015401,vi,4G,Mumbai,21.95,6.74,-85.66,51.97,2026-05-27,27.951863,84.77329,56.54
TEST_015403,airtel,5G,Mumbai,104.83,18.31,-94.7,58.19,2026-03-09,22.578987,70.576212,72.22
TEST_015410,jio,4G,Mumbai,29.38,7.15,-105.04,42.71,2026-05-26,22.339814,86.154321,59.88
TEST_015426,jio,5G,Mumbai,103.77,20.34,-81.94,46.67,2026-04-25,35.112576,94.340468,85.14
TEST_015433,airtel,4G,Mumbai,18.1,7.06,-84.41,46.58,2026-05-03,13.503114,95.42288,60.49
TEST_015435,vi,4G,Mumbai,11.5,5.39,-82.38,45.28,2026-05-20,10.523964,81.251473,60.27
TEST_015441,jio,4G,Mumbai,16.06,12.44,-81.25,58.62,2026-05-26,21.475819,90.009586,54.55
TEST_015442,jio,5G,Mumbai,97.25,17.52,-96.96,38.89,2026-03-26,23.263106,90.040442,85.84
TEST_015445,vi,5G,Mumbai,67.47,20.28,-85.06,58.23,2026-05-13,18.203362,90.239688,67.8
TEST_015455,vi,5G,Mumbai,64.69,13.08,-81.89,44.87,2026-05-01,9.733769,90.305583,75.46
TEST_015475,airtel,5G,Mumbai,106.9,19.86,-61.42,46.24,2026-03-25,20.29983,87.959994,92.88
TEST_015485,jio,5G,Mumbai,76.6,26.92,-94.13,97.42,2026-04-04,23.33573,69.608915,55.78
TEST_015515,vi,4G,Mumbai,22.46,4.08,-86.33,35.87,2026-03-23,9.404858,79.217819,71.95
TEST_015519,jio,5G,Mumbai,81.76,24.66,-94.89,36.69,2026-03-31,12.334118,68.168063,88.6
TEST_015525,jio,4G,Mumbai,25.67,4.25,-83.89,38.33,2026-03-17,9.77492,86.212471,70.15
TEST_015539,vi,5G,Mumbai,51.17,18.57,-85.61,37.21,2026-05-24,21.543255,73.179452,81.94
TEST_015541,jio,5G,Mumbai,76.14,22.96,-93.4,46.13,2026-05-10,25.767933,71.926241,76.6
TEST_015544,airtel,5G,Mumbai,81.29,21.94,-91.97,61.61,2026-05-11,13.519427,78.826043,67.36
TEST_015548,jio,5G,Mumbai,73.87,17.16,-91.92,46.92,2026-04-04,14.180595,78.580434,73.78
TEST_015567,vi,5G,Mumbai,34.32,22.44,-93.75,57.38,2026-03-25,10.391858,69.153215,58.8
TEST_015568,vi,5G,Mumbai,49.44,15.11,-91.9,54.66,2026-04-01,13.530059,70.166114,61.8
TEST_015571,airtel,4G,Mumbai,24.17,3.34,-108.55,37.74,2026-05-28,24.721221,82.021572,62.04
TEST_015582,airtel,4G,Mumbai,22.89,6.47,-96.56,42.8,2026-04-06,8.472169,91.271062,60.92
TEST_015587,vi,5G,Mumbai,46.55,10.99,-94.83,42.24,2026-03-07,18.934852,74.071508,69.0
TEST_015591,vi,5G,Mumbai,70.93,25.17,-110.24,97.57,2026-04-29,15.027698,74.811535,48.48
TEST_015602,vi,5G,Mumbai,10.22,20.39,-68.17,60.91,2026-04-10,32.536206,77.938734,59.26
TEST_015611,vi,4G,Mumbai,21.86,6.62,-78.66,39.34,2026-03-07,33.675905,87.391884,70.63
TEST_015619,airtel,4G,Mumbai,15.92,7.71,-96.5,36.71,2026-03-24,23.262971,72.398707,67.21
TEST_015625,jio,5G,Mumbai,86.93,23.85,-92.44,68.66,2026-04-08,11.909042,69.995808,65.92
TEST_015672,vi,5G,Mumbai,67.39,20.28,-76.2,41.86,2026-04-03,23.489827,89.510163,83.64
TEST_015679,jio,5G,Mumbai,89.31,21.31,-95.02,55.14,2026-04-05,24.980269,86.913887,71.58
TEST_015718,airtel,5G,Mumbai,57.1,19.74,-82.99,71.56,2026-05-23,28.651804,94.410022,59.78
TEST_015720,vi,5G,Mumbai,81.58,17.38,-80.78,43.61,2026-04-20,13.635307,70.298265,82.39
TEST_015723,jio,5G,Mumbai,107.03,32.84,-60.44,35.07,2026-04-22,27.315982,69.726607,111.06
TEST_015744,jio,5G,Mumbai,99.54,23.49,-88.99,45.18,2026-04-21,29.859193,86.837149,84.34
TEST_015759,vi,4G,Mumbai,13.71,8.27,-73.91,42.26,2026-05-21,19.449112,89.190796,67.65
TEST_015760,jio,4G,Mumbai,32.22,6.68,-70.37,85.52,2026-05-13,28.140819,71.505101,49.26
TEST_015762,vi,5G,Mumbai,42.42,22.6,-85.18,38.22,2026-04-14,31.443086,80.624495,80.25
TEST_015763,airtel,4G,Mumbai,14.67,8.31,-100.19,45.85,2026-05-11,18.499246,78.596106,55.58
TEST_015770,vi,5G,Mumbai,81.88,21.88,-62.54,48.76,2026-05-07,21.413945,75.633705,85.53
TEST_015787,jio,5G,Mumbai,100.61,10.61,-91.33,63.03,2026-05-29,26.055521,88.516321,67.06
TEST_015806,airtel,4G,Mumbai,14.85,9.24,-83.34,38.69,2026-05-06,15.831873,93.071553,69.27
TEST_015815,jio,5G,Mumbai,84.84,15.13,-81.76,48.13,2026-04-06,9.411536,95.923939,77.85
TEST_015824,vi,4G,Mumbai,11.28,5.9,-74.21,37.08,2026-04-29,12.436253,91.766146,72.44
TEST_015831,jio,4G,Mumbai,22.58,6.9,-80.71,47.93,2026-04-12,15.525289,93.595572,61.51
TEST_015835,vi,4G,Mumbai,20.25,5.03,-100.96,37.84,2026-03-22,20.337139,70.821419,64.18
TEST_015871,jio,5G,Mumbai,66.61,40.67,-75.37,35.83,2026-04-05,8.94205,82.429819,98.78
TEST_015873,airtel,5G,Mumbai,93.84,22.4,-91.55,45.3,2026-04-12,24.717075,90.585696,81.71
TEST_015878,airtel,4G,Mumbai,19.6,8.42,-92.89,38.67,2026-04-12,35.53157,82.123126,66.87
TEST_015881,vi,4G,Mumbai,30.22,6.2,-101.02,36.37,2026-04-16,23.109381,82.406555,68.83
TEST_015883,airtel,4G,Mumbai,30.62,1.91,-66.82,44.13,2026-03-14,35.025629,91.889244,69.56
TEST_015892,vi,5G,Mumbai,13.02,20.65,-79.7,46.97,2026-05-10,26.513822,91.189549,65.52
TEST_015912,vi,5G,Mumbai,67.03,21.42,-81.01,50.29,2026-04-06,27.802606,93.487098,74.7
TEST_015926,jio,5G,Mumbai,88.71,32.01,-102.14,43.39,2026-04-14,33.827076,83.694152,82.39
TEST_015927,vi,5G,Mumbai,48.34,11.26,-91.32,71.89,2026-03-28,13.460457,76.925912,51.85
TEST_015936,jio,5G,Mumbai,80.8,28.63,-84.78,62.72,2026-05-23,26.135652,83.581951,71.52
TEST_015939,airtel,4G,Mumbai,18.93,4.55,-77.5,36.1,2026-05-02,25.209992,82.507015,73.94
TEST_015948,airtel,5G,Mumbai,94.26,9.9,-106.13,45.95,2026-05-30,17.530457,85.027855,71.81
TEST_015962,jio,4G,Mumbai,40.39,9.94,-103.41,52.74,2026-04-28,19.83647,80.588134,55.35
TEST_015967,airtel,4G,Mumbai,33.16,4.5,-115.37,67.93,2026-04-22,13.257875,82.618194,39.58
TEST_015977,airtel,4G,Mumbai,25.12,7.41,-83.02,43.67,2026-03-14,9.629067,72.392806,65.38
TEST_016005,airtel,4G,Mumbai,23.73,3.4,-92.82,37.89,2026-03-30,23.619686,93.445784,67.01
TEST_016038,vi,4G,Mumbai,14.53,4.22,-81.34,47.45,2026-04-11,16.93769,86.606265,58.93
TEST_016041,vi,5G,Mumbai,58.88,16.46,-61.95,51.19,2026-05-29,33.193879,77.518713,76.76
TEST_016049,vi,4G,Mumbai,13.59,6.1,-100.34,71.09,2026-03-06,19.096444,77.418061,39.54
TEST_016066,jio,5G,Mumbai,50.64,14.82,-71.36,63.4,2026-04-11,26.970288,81.534802,63.93
TEST_016093,jio,5G,Mumbai,69.65,35.42,-98.59,48.02,2026-05-16,27.802019,92.02524,76.3
TEST_016094,airtel,5G,Mumbai,88.99,15.23,-75.51,65.14,2026-03-05,17.833765,81.689583,70.42
TEST_016103,airtel,4G,Mumbai,30.72,5.65,-83.1,54.66,2026-05-28,22.385237,79.707792,57.13
TEST_016108,jio,5G,Mumbai,68.69,23.06,-93.57,36.83,2026-04-20,26.880373,92.220959,85.35
TEST_016123,jio,4G,Mumbai,23.07,8.61,-88.4,38.22,2026-03-31,27.335677,95.454906,69.79
TEST_016124,airtel,5G,Mumbai,79.34,27.42,-67.15,35.25,2026-03-15,12.868017,86.265374,100.41
TEST_016125,jio,4G,Mumbai,27.24,9.75,-66.07,46.13,2026-03-07,14.256568,71.886185,70.02
TEST_016126,airtel,4G,Mumbai,25.77,5.97,-85.82,37.58,2026-05-16,27.810275,85.08903,71.14
TEST_016140,vi,4G,Mumbai,15.09,4.11,-99.39,38.42,2026-03-12,11.657708,75.532326,62.46
TEST_016141,jio,5G,Mumbai,68.5,15.05,-73.65,39.48,2026-03-18,31.982071,75.287601,85.58
TEST_016148,jio,5G,Mumbai,110.77,30.18,-72.64,53.46,2026-05-17,11.1963,84.085025,88.14
TEST_016180,airtel,4G,Mumbai,18.63,6.2,-60.56,39.95,2026-04-07,32.522929,79.703297,75.05
TEST_016191,vi,5G,Mumbai,58.43,14.22,-71.74,39.48,2026-04-22,35.142928,87.355356,83.67
TEST_016196,vi,4G,Mumbai,15.78,4.3,-73.91,35.57,2026-04-19,32.837668,74.490329,75.13
TEST_016217,airtel,5G,Mumbai,44.63,19.18,-71.95,36.05,2026-04-04,25.699984,68.012325,86.9
TEST_016231,jio,4G,Mumbai,16.95,4.69,-101.87,50.29,2026-03-04,19.36771,68.079574,50.52
TEST_016232,vi,5G,Mumbai,88.98,19.29,-87.95,64.53,2026-05-14,21.258053,81.511827,68.03
TEST_016236,vi,4G,Mumbai,23.95,7.11,-101.26,60.95,2026-03-16,21.396656,91.285617,46.45
TEST_016237,vi,5G,Mumbai,74.93,19.39,-78.05,45.73,2026-04-23,23.932074,88.96369,80.51
TEST_016246,airtel,5G,Mumbai,58.75,20.04,-99.6,35.06,2026-03-05,15.508653,73.538705,82.62
TEST_016266,airtel,5G,Mumbai,77.39,7.56,-95.11,88.21,2026-05-16,31.670412,93.33119,50.7
TEST_016277,airtel,5G,Mumbai,64.16,21.38,-72.39,63.79,2026-05-11,18.670804,69.369019,68.79
TEST_016278,jio,5G,Mumbai,68.6,24.39,-98.22,45.14,2026-05-24,13.753392,85.440214,74.74
TEST_016279,jio,5G,Mumbai,136.34,24.54,-77.33,58.88,2026-05-27,29.442153,70.918686,86.9
TEST_016295,vi,4G,Mumbai,13.44,5.03,-82.85,49.35,2026-05-10,22.449293,82.50323,56.92
TEST_016323,jio,4G,Mumbai,20.86,7.52,-82.6,36.7,2026-05-22,8.919148,75.479048,72.89
TEST_016326,jio,5G,Mumbai,73.27,37.76,-93.68,37.42,2026-03-26,8.540062,85.403626,90.85
TEST_016344,vi,5G,Mumbai,74.68,15.16,-71.56,36.06,2026-03-06,34.531341,81.481579,92.25
TEST_016345,jio,4G,Mumbai,31.9,7.84,-63.8,44.22,2026-03-20,26.023803,74.076406,72.91
TEST_016359,vi,5G,Mumbai,72.03,18.26,-71.22,43.26,2026-03-27,22.287681,68.204477,84.12
TEST_016367,vi,4G,Mumbai,22.33,6.83,-95.2,49.06,2026-03-07,35.020824,90.099863,55.67
TEST_016387,jio,4G,Mumbai,20.99,7.7,-65.86,43.3,2026-03-03,22.694032,82.408822,70.66
TEST_016389,jio,5G,Mumbai,88.78,35.12,-84.29,89.04,2026-04-16,15.033474,82.671383,66.64
TEST_016397,airtel,4G,Mumbai,11.92,6.78,-71.68,44.63,2026-05-22,10.777738,70.581494,65.05
TEST_016440,airtel,5G,Mumbai,123.93,20.13,-64.72,43.33,2026-05-16,9.250557,89.147077,98.46
TEST_016442,airtel,4G,Mumbai,28.9,8.1,-107.39,79.68,2026-04-07,21.799387,76.505229,38.37
TEST_016454,vi,5G,Mumbai,38.35,15.58,-89.12,50.0,2026-04-25,20.710506,86.125855,63.71
TEST_016515,vi,5G,Mumbai,61.43,19.21,-100.81,59.43,2026-03-01,26.353841,82.678597,60.15
TEST_016521,vi,5G,Mumbai,63.1,17.2,-93.16,45.44,2026-04-02,12.291444,69.198007,72.31
TEST_016529,airtel,4G,Mumbai,23.26,5.33,-74.49,44.86,2026-05-13,14.844653,95.804597,65.9
TEST_016543,jio,4G,Mumbai,15.73,3.39,-98.81,43.98,2026-05-02,14.782658,69.262646,56.26
TEST_016547,jio,4G,Mumbai,25.36,5.17,-88.48,37.61,2026-03-23,28.395667,82.419181,69.83
TEST_016572,vi,5G,Mumbai,40.09,19.56,-84.38,47.17,2026-05-19,26.869299,94.030985,69.42
TEST_016580,jio,4G,Mumbai,30.22,9.0,-79.95,36.45,2026-03-27,28.856964,87.528055,76.75
TEST_016587,vi,4G,Mumbai,15.5,6.18,-63.62,41.91,2026-03-20,28.689033,90.38163,71.1
TEST_016649,vi,5G,Mumbai,57.78,14.91,-83.98,47.51,2026-04-17,22.454332,81.138335,71.52
TEST_016662,vi,4G,Mumbai,12.98,6.04,-97.35,38.02,2026-05-12,29.118613,71.820223,63.89
TEST_016664,jio,5G,Mumbai,54.53,18.38,-87.34,95.33,2026-04-10,17.821086,76.418208,50.47
TEST_016681,jio,4G,Mumbai,30.05,11.11,-76.23,46.24,2026-03-08,11.155297,87.109154,67.65
TEST_016694,vi,4G,Mumbai,17.27,7.03,-84.32,62.08,2026-04-25,22.362245,84.419346,50.0
TEST_016695,jio,5G,Mumbai,89.53,15.77,-90.06,35.78,2026-03-25,34.958386,83.832747,90.02
TEST_016703,vi,4G,Mumbai,21.75,6.84,-90.61,38.49,2026-03-09,22.137977,79.237153,67.77
TEST_016713,jio,5G,Mumbai,138.54,11.72,-85.78,37.24,2026-03-23,29.666946,94.430418,98.82
TEST_016715,airtel,5G,Mumbai,83.82,20.06,-89.67,35.14,2026-03-24,22.354963,86.827933,91.4
TEST_016721,airtel,5G,Mumbai,93.29,14.27,-103.97,35.36,2026-05-16,22.77702,87.171261,86.31
TEST_016724,vi,4G,Mumbai,16.84,6.97,-88.04,49.84,2026-05-21,22.575373,74.397012,56.27
TEST_016727,airtel,4G,Mumbai,25.85,6.7,-84.14,49.24,2026-03-18,26.057787,83.857287,59.95
TEST_016743,vi,5G,Mumbai,70.01,20.05,-92.7,56.37,2026-04-23,17.842807,71.673126,66.83
TEST_016746,jio,5G,Mumbai,112.29,14.9,-60.0,49.72,2026-04-18,17.65242,69.961758,89.85
TEST_016749,airtel,5G,Mumbai,41.71,27.59,-85.9,75.42,2026-04-01,13.000636,78.138811,56.84
TEST_016750,vi,5G,Mumbai,87.63,19.43,-84.9,54.78,2026-05-06,8.761398,86.711301,74.13
TEST_016761,airtel,5G,Mumbai,49.04,24.75,-90.49,74.57,2026-03-11,14.691902,85.47238,56.21
TEST_016768,airtel,4G,Mumbai,10.18,5.32,-86.67,35.59,2026-03-11,32.616716,83.275274,69.97
TEST_016770,vi,5G,Mumbai,32.91,15.64,-91.9,69.37,2026-04-14,25.349276,74.276496,50.79
TEST_016790,airtel,5G,Mumbai,70.96,27.06,-91.64,40.2,2026-04-12,20.955951,69.505968,83.62
TEST_016796,vi,4G,Mumbai,15.48,3.37,-79.0,41.93,2026-03-05,13.050718,90.519216,64.93
TEST_016807,airtel,5G,Mumbai,75.9,22.1,-89.15,57.42,2026-04-09,22.363365,76.741693,69.45
TEST_016809,vi,4G,Mumbai,15.46,5.3,-76.22,48.1,2026-04-03,9.607744,84.57857,60.69
TEST_016817,airtel,5G,Mumbai,107.02,23.06,-117.59,38.77,2026-03-10,10.752243,80.52874,83.3
TEST_016820,jio,4G,Mumbai,27.3,9.05,-72.12,64.69,2026-03-18,9.381793,84.201127,55.77
TEST_016830,vi,4G,Mumbai,20.7,3.76,-73.36,35.46,2026-05-13,31.52025,78.926138,76.38
TEST_016839,vi,5G,Mumbai,53.38,16.09,-81.62,38.15,2026-03-12,17.436873,78.754371,81.61
TEST_016845,jio,5G,Mumbai,76.85,25.65,-111.07,55.38,2026-05-23,29.201692,73.268752,64.88
TEST_016846,airtel,5G,Mumbai,84.1,12.27,-81.36,43.93,2026-03-22,18.576841,81.689299,80.58
TEST_016858,vi,4G,Mumbai,13.01,4.25,-78.96,40.58,2026-05-20,34.934977,81.803821,66.22
TEST_016876,vi,5G,Mumbai,49.31,11.13,-80.96,46.67,2026-04-13,11.790024,83.454878,69.99
TEST_016895,jio,4G,Mumbai,25.49,7.39,-91.52,40.31,2026-05-12,33.203456,69.455252,66.27
TEST_016905,airtel,5G,Mumbai,73.8,3.84,-71.54,38.88,2026-03-31,34.617163,81.534056,84.14
TEST_016907,vi,4G,Mumbai,14.3,4.08,-86.69,39.85,2026-04-25,12.683893,92.829666,64.73
TEST_016912,jio,4G,Mumbai,25.15,9.72,-102.47,49.57,2026-04-24,18.073762,82.385998,54.52
TEST_016918,vi,5G,Mumbai,72.89,17.46,-94.03,45.67,2026-04-01,10.716714,85.429832,74.08
TEST_016924,vi,5G,Mumbai,61.25,17.49,-92.19,79.34,2026-05-18,14.262773,92.974052,54.16
TEST_016930,vi,5G,Mumbai,62.62,13.85,-79.97,80.88,2026-04-30,13.452279,82.02886,56.75
TEST_016934,airtel,4G,Mumbai,31.77,7.38,-82.25,58.15,2026-04-21,29.147574,79.529874,56.15
TEST_016936,vi,4G,Mumbai,28.57,5.18,-104.61,38.1,2026-03-04,14.879402,76.664339,64.53
TEST_016937,vi,4G,Mumbai,13.8,6.1,-80.59,37.05,2026-05-20,28.473909,92.567539,70.99
TEST_016947,airtel,5G,Mumbai,81.81,9.07,-76.34,39.04,2026-05-13,18.147922,89.470266,86.02
TEST_016958,vi,5G,Mumbai,79.03,21.85,-81.98,40.41,2026-05-20,31.659001,72.926054,86.51
TEST_016964,jio,5G,Mumbai,80.68,27.42,-74.74,46.56,2026-05-26,17.756518,88.441212,85.06
